"id";"itemTime";"RT";"trial.";"value";"access";"observation";"bin0";"bin1";"bin2";"bin3";"bin4";"bin5";"bin6";"bin7";"bin8";"bin9";"bin10"
"b585059b5b9dadd37a571de9e12415687ff6bfc607562df0fbe8408688e4e3a2";"1,48E+12";296875;9;41;4;1;0.06;0.64;0.58;0.62;0.67;0.67;0.6;0.02;0.03;0.03;0.04
"b585059b5b9dadd37a571de9e12415687ff6bfc607562df0fbe8408688e4e3a2";"1,48E+12";317870;10;33;3;3;0.02;0.06;0;0.38;0.3;0.44;0.48;0.3;0.27;0.21;0.32
"b585059b5b9dadd37a571de9e12415687ff6bfc607562df0fbe8408688e4e3a2";"1,48E+12";349771;11;76;7;6;0.08;0.03;0.05;0.01;0.06;0.06;0.39;0.45;0.45;0;0.02
"b585059b5b9dadd37a571de9e12415687ff6bfc607562df0fbe8408688e4e3a2";"1,48E+12";385434;12;100;10;0;0.99;0;0.03;0.06;0.1;0.08;0.02;0;0.05;0.02;0.02
"b585059b5b9dadd37a571de9e12415687ff6bfc607562df0fbe8408688e4e3a2";"1,48E+12";412090;13;95;9;5;0.02;0.04;0.02;0.03;0.01;0.29;0.56;0.04;0.02;0.06;0.08
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";45848;1;95;9;5;0.05;0;0;0;0.01;0.74;0.49;0.04;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";71747;2;61;6;1;0.01;0.22;0.21;0.5;0.5;0.47;0;0.02;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";100230;3;41;4;1;0.06;0.27;0.7;0.72;0.5;0.5;0.19;0.24;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";123175;4;55;5;5;0;0;0;0.02;0;0.25;0.5;0.5;0.24;0.23;0.21
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";141840;5;80;8;0;0.51;0.5;0.5;0;0;0;0;0;0.01;0;0.03
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";159657;6;10;1;0;0.24;0.27;0.5;0.5;0.5;0.5;0.22;0.26;0.28;0.24;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";176734;7;88;8;8;0;0.01;0;0;0;0;0;0;0.5;0.72;0.5
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";195581;8;96;9;6;0;0;0;0;0;0;0.7;0.5;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";213158;9;105;10;5;0.02;0;0;0;0;0.99;0;0;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";226534;10;73;7;3;0;0;0;0.5;0.5;0.5;0.5;0;0;0;0
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";244628;11;50;5;0;0.5;0.5;0.5;0.26;0.24;0.03;0.05;0.05;0.05;0.05;0.04
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";262438;12;81;8;1;0;0.5;0.25;0.29;0;0;0;0.04;0.04;0.04;0.04
"acdb0ceda5087c6fa1db6000e1abeef6d598d6853cf60ae489b3f3389437f6fc";"1,48E+12";275463;13;60;6;0;0.46;0.49;0.5;0.5;0.06;0.06;0.04;0.06;0.03;0.03;0.02
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";48431;1;106;10;6;0.5;0.5;0.5;0.5;0.5;0.5;0.95;0;0;0;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";116759;2;41;4;1;0;0.99;0.77;0.78;0.75;0.66;0.33;0.32;0.33;0.33;0.31
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";147243;3;75;7;5;0;0;0;0;0;0.73;0.62;0.28;0.24;0.18;0.18
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";190801;4;77;7;7;0;0.01;0;0;0;0;0;0.99;0.77;0.71;0.66
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";1923285;5;86;8;6;0;0;0;0;0;0;0.96;0.82;0.42;0.15;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";1970197;6;82;8;2;0;0;0.99;0.79;0.68;0;0;0;0;0;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";2002226;7;11;1;1;0;0.73;0.7;0.69;0.72;0.72;0.47;0.38;0.35;0.3;0.28
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";2025653;8;60;6;0;0.73;0.73;0.7;0.7;0.75;0;0;0;0;0;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";8744467;9;52;5;2;0;0;0.96;0.79;0.79;0.78;0.66;0.48;0.25;0.18;0.11
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";8778789;10;90;9;0;0.73;0.8;0;0;0;0;0;0;0;0;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";8801973;11;61;6;1;0.71;0.99;0.85;0.86;0.87;0.71;0.59;0.39;0.32;0.21;0.19
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";8856924;12;98;9;8;0;0;0;0;0;0;0;0;0.99;0.8;0
"53e7d3e09a20d8c4f93b779da5b0ac5f8b37e06267d07334e064a43b468a74d2";"1,48E+12";8938545;13;42;4;2;0;0;0.99;0.88;0.9;0.51;0.42;0.32;0.19;0;0
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";47356;1;44;4;4;0.01;0;0;0;0.7;0.73;0.75;0.72;0.72;0.75;0.75
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";87559;2;86;8;6;0;0.03;0.03;0.05;0.05;0.03;0.73;0.73;0.75;0;0
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";110975;3;99;9;9;0.02;0.03;0.04;0.03;0.04;0.04;0.03;0.04;0.02;0.77;0.75
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";143996;4;52;5;2;0.04;0.05;0.78;0.75;0.75;0.74;0.74;0.76;0.03;0.03;0.04
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";169749;5;10;1;0;0.78;0.75;0.75;0.77;0.77;0.79;0.78;0.77;0.76;0.74;0.05
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";200390;6;42;4;2;0.03;0.03;0.78;0.77;0.82;0.79;0.79;0.75;0.78;0.03;0.04
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";231127;7;41;4;1;0.03;0.82;0.78;0.79;0.79;0.79;0.79;0.75;0.04;0.03;0.04
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";260649;8;70;7;0;0.76;0.75;0.74;0.71;0.04;0.02;0.04;0.04;0.04;0.02;0.05
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";293261;9;62;6;2;0.01;0.02;0.77;0.79;0.81;0.76;0.74;0.03;0.03;0.01;0.04
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";323545;10;100;10;0;0.99;0.05;0.02;0.04;0.05;0.01;0.05;0.05;0.05;0.06;0.07
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";357182;11;87;8;7;0.03;0.03;0.02;0.04;0.05;0.02;0.03;0.76;0.79;0.78;0.03
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";378453;12;91;9;1;0.03;0.79;0.79;0.04;0.03;0.04;0.03;0.04;0.02;0.04;0.05
"9b1fef4c5467676f89d378dbaf79c29a05a31c0857d5a3b30c5d93630be103ba";"1,48E+12";401040;13;92;9;2;0.05;0.01;0.75;0.79;0.01;0.05;0.07;0.07;0.07;0.05;0.07
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";27555;1;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";78250;2;96;9;6;0;0;0;0;0;0;0.72;0.73;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";116851;3;55;5;5;0;0;0;0;0;0.63;0.72;0.77;0.56;0.48;0.34
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";168737;4;83;8;3;0;0;0;0.57;0.69;0.72;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";206856;5;50;5;0;0.28;0.28;0.38;0.5;0.58;0.49;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";227120;6;102;10;2;0;0;0.99;0;0;0;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";244800;7;108;10;8;0;0;0;0;0;0;0;0;0.99;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";274302;8;91;9;1;0;0.78;0.72;0;0;0;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";327958;9;65;6;5;0;0;0;0;0;0.55;0.69;0.63;0.55;0.5;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";372021;10;97;9;7;0;0;0;0;0;0;0;0.79;0.74;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";403060;11;94;9;4;0;0;0;0;0.67;0.76;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";419844;12;101;10;1;0;0.99;0;0;0;0;0;0;0;0;0
"6c0eb84ce90207f4445d9706940873ead58661a31b49ba71bfe2abf5fe7a4f5f";"1,48E+12";458915;13;75;7;5;0;0;0;0;0;0.65;0.67;0.58;0.56;0;0
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";31449;1;32;3;2;0.74;0.24;0.92;0.75;0.57;0.25;0.67;0.08;0.22;0.02;0.17
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";55728;2;88;8;8;0.71;0.5;0.86;0.74;0.2;0.22;0.82;0.68;0.94;0.99;0.75
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";76343;3;64;6;4;0.73;0.4;0.5;0.64;0.74;0.67;0.3;0.38;0.72;0.66;0.75
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";373153;4;97;9;7;0.28;0.4;0.5;0.72;0.73;0.74;0.6;0.77;0.72;0.43;0.66
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";399777;5;100;10;0;0.24;0.74;0.37;0.57;0.73;0.65;0.66;0.21;0.33;0.59;0.29
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";421160;6;43;4;3;0.71;0.63;0.62;0.63;0.61;0.36;0.72;0.63;0.7;0.59;0.59
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";437168;7;103;10;3;0.31;0.59;0.78;0.84;0.72;0.63;0.5;0.5;0.63;0.75;0.77
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";448056;8;63;6;3;0.35;0.69;0.79;0.3;0.43;0.73;0.7;0.66;0.37;0.5;0.61
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";499768;9;61;6;1;0.36;0.7;0.71;0.45;0.6;0.36;0.75;0.78;0.3;0.72;0.68
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";529495;10;22;2;2;0.64;0.5;0.37;0.5;0.43;0.65;0.39;0.74;0.64;0.6;0.34
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";541647;11;54;5;4;0.31;0.87;0.6;0.5;0.5;0.67;0.63;0.39;0.42;0.28;0.67
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";554640;12;77;7;7;0.63;0.61;0.34;0.38;0.78;0.79;0.7;0.42;0.38;0.59;0.62
"830a13ba2df48d6e132e451a5feba2f0d1eeb6ee05740713766261c6aa1c4ae0";"1,48E+12";582047;13;75;7;5;0.84;0.49;0.27;0.93;0.2;0.25;0.36;0.11;0.26;0.42;0.67
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";55808;1;44;4;4;0;0;0;0;0.55;0.57;0.69;0.65;0.74;0.76;0.76
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";106272;2;10;1;0;0.51;0.5;0.48;0.45;0.43;0.42;0.4;0.36;0.32;0.28;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";145808;3;88;8;8;0;0;0;0;0;0;0.02;0;0.84;0.87;0.86
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";207273;4;83;8;3;0;0;0;0.68;0.74;0.62;0;0;0;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";243656;5;66;6;6;0;0;0;0;0;0;0.76;0.79;0.79;0.8;0.81
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";275624;6;21;2;1;0;0.59;0.61;0.64;0.71;0.83;0.73;0.68;0.57;0.52;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";315855;7;95;9;5;0;0;0;0;0;0.76;0.66;0;0;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";362640;8;87;8;7;0;0;0;0;0;0;0;0.56;0.66;0.6;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";387088;9;60;6;0;0.44;0.38;0.31;0.27;0.19;0;0;0;0;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";420056;10;52;5;2;0;0;0.26;0.35;0.42;0.37;0.27;0.16;0;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";448373;11;106;10;6;0;0;0;0;0;0;0.99;0;0;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";476879;12;75;7;5;0;0;0;0.03;0;0.44;0.59;0.58;0.53;0;0
"c93659a97f5b9642bd1d3affef1e71e30caa0c2f2bd7bee6dcd4e27d7576f509";"1,48E+12";511199;13;72;7;2;0;0;0.29;0.44;0.4;0.27;0;0;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";119305;1;65;6;5;0;0;0;0;0;0.18;0.83;0.81;0.83;0.76;0.69
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";160862;2;107;10;7;0;0;0;0;0;0;0;0.99;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";227992;3;42;4;2;0;0;0.84;0.83;0.81;0.55;0.55;0.52;0.28;0.17;0.1
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";291645;4;96;9;6;0;0;0;0;0;0;0.85;0.84;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";381743;5;84;8;4;0;0;0;0;0.57;0.49;0.5;0;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";423082;6;72;7;2;0;0;0.73;0.57;0.57;0.56;0;0;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";459732;7;41;4;1;0;0.69;0.63;0.62;0.53;0.37;0.21;0.13;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";509380;8;20;2;0;0.27;0.28;0.35;0.41;0.56;0.58;0.43;0.33;0.18;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";543805;9;103;10;3;0;0;0;0.99;0;0;0.03;0;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";592429;10;98;9;8;0;0;0;0;0;0;0;0;0.82;0.81;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";620095;11;66;6;6;0;0;0;0;0;0;0.45;0.7;0.73;0.62;0.45
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";673565;12;50;5;0;0.37;0.52;0.52;0.62;0.62;0.55;0;0;0;0;0
"84f52260504af58f6275769ef95aeaa1b44171057e457ddd0a266fae84e09353";"1,48E+12";700543;13;92;9;2;0;0;0;0.27;0;0;0;0;0;0;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";58067;1;44;4;4;0;0;0;0;0.96;0.77;0.73;0.74;0.75;0.48;0.5
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";110449;2;10;1;0;0.2;0.19;0.18;0.2;0.18;0.74;0.76;0.74;0.5;0.47;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";147789;3;63;6;3;0;0;0;0.99;0.69;0.72;0.27;0.25;0;0;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";183167;4;81;8;1;0.68;0.67;0.69;0;0;0;0;0;0;0;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";211590;5;108;10;8;0;0;0;0;0;0;0;0;0.99;0;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";268006;6;64;6;4;0;0;0;0;0.99;0.69;0.69;0.68;0.67;0;0
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";296930;7;11;1;1;0;0.97;0.77;0.79;0.76;0.75;0.75;0.76;0.75;0.75;0.73
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";317159;8;101;10;1;0.04;0.97;0.02;0.02;0.02;0.04;0.02;0.05;0.03;0.03;0.04
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";355053;9;82;8;2;0.02;0.01;0.98;0.76;0.77;0.02;0.01;0.01;0.01;0.04;0.02
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";405209;10;74;7;4;0.02;0.01;0.05;0.04;0.96;0.76;0.75;0.79;0.04;0.05;0.01
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";423585;11;109;10;9;0.04;0.04;0.02;0.02;0.03;0.02;0.02;0.04;0.02;0.96;0.02
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";447006;12;50;5;0;0.8;0.78;0.8;0.76;0.79;0.82;0.02;0.04;0.02;0.03;0.02
"05b3034110393b6538b3d5f4b5c5685eba5252c7bc137d1e3e65e1bc5d89ea7c";"1,48E+12";472294;13;80;8;0;0.8;0.82;0.81;0.02;0.04;0.03;0.03;0.03;0.05;0.04;0.02
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";46275;1;86;8;6;0;0;0;0;0;0;0.99;0.79;0.78;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";82139;2;54;5;4;0;0;0;0;0.24;0.77;0.76;0.76;0.23;0.21;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";160345;3;50;5;0;0.75;0.74;0.49;0.25;0.26;0.25;0;0;0;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";190378;4;63;6;3;0;0;0;0.25;0.49;0.7;0.26;0;0;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";216453;5;104;10;4;0;0;0;0;0.45;0.69;0.7;0.69;0.69;0.45;0.44
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";241124;6;101;10;1;0.02;0.99;0;0;0;0;0;0;0;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";264197;7;43;4;3;0;0;0;0.2;0.49;0.72;0.7;0.47;0.45;0.24;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";284977;8;80;8;0;0.72;0.72;0.48;0;0;0;0;0;0;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";320009;9;83;8;3;0;0.04;0;0.26;0.65;0;0;0;0;0;0
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";351641;10;10;1;0;0.27;0.25;0.51;0.51;0.61;0.49;0.49;0.5;0.5;0.49;0.5
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";382509;11;33;3;3;0.51;0.42;0.62;0.45;0.73;0.73;0.72;0.71;0.68;0.7;0.67
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";403374;12;77;7;7;0;0;0;0;0;0;0;0.49;0.52;0.58;0.99
"9878066494df5cb7f3ea1a6779814c0ea0b51155f88361a4eb2028e83529c0ae";"1,48E+12";421122;13;91;9;1;0;0.99;0.03;0;0;0;0;0;0;0;0
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";47723;1;10;1;0;0.18;0.2;0.17;0.5;0.5;0.66;0.25;0.22;0.22;0.08;0
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";99483;2;72;7;2;0.14;0.14;0.5;0.85;0.19;0;0.01;0.02;0.01;0.01;0.06
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";122763;3;83;8;3;0.5;0.5;0.5;0.71;0.02;0.02;0.02;0.04;0.04;0.03;0.02
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";199083;4;92;9;2;0.01;0.02;0.24;0.75;0.04;0.06;0.03;0.04;0.04;0.05;0.02
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";230131;5;20;2;0;0.03;0.23;0.22;0.5;0.7;0.49;0.5;0.23;0.24;0.01;0.02
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";255075;6;44;4;4;0.06;0.03;0;0.03;0.5;0.7;0.2;0.2;0.2;0.2;0.17
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";277723;7;103;10;3;0.01;0.03;0.03;0.95;0.01;0.01;0.05;0.01;0.01;0.03;0.03
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";305083;8;55;5;5;0.02;0.06;0.05;0.07;0.02;0.71;0.5;0.13;0.2;0.01;0
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";335875;9;31;3;1;0.02;0.2;0.5;0.5;0.66;0.29;0.27;0.1;0.1;0.11;0.05
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";359418;10;70;7;0;0;0.5;0.5;0.68;0.03;0.01;0.01;0.01;0.04;0.03;0.01
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";380827;11;76;7;6;0.03;0.01;0.01;0.01;0.01;0.03;0.72;0.27;0.28;0.01;0.01
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";405611;12;50;5;0;0.14;0.29;0.5;0.5;0.75;0.5;0.04;0.04;0.04;0.03;0.07
"8ad0a7d077891f7c65628ebf929a50574e8a7db159ee56c992d53dcd9f8e2a53";"1,48E+12";429163;13;11;1;1;0;0.26;0.28;0.5;0.75;0.5;0.37;0.35;0.13;0.11;0.04
"6c6cde854274974d91e397ea556d73161035a84ad0957fb1661b21fdde68da88";"1,48E+12";78272;1;96;9;6;0.75;0.55;0;0;0;0;0;0;0;0;0
"6c6cde854274974d91e397ea556d73161035a84ad0957fb1661b21fdde68da88";"1,48E+12";132354;2;104;10;4;0.99;0;0;0;0;0;0;0;0;0;0
"6c6cde854274974d91e397ea556d73161035a84ad0957fb1661b21fdde68da88";"1,48E+12";192001;3;62;6;2;0.43;0.35;0.39;0.42;0.67;0;0;0;0;0;0
