"id","trial","condition","acc","obs","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10"
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",7,106,10,6,0.02,0.98,0.97,0.97,0.99,0.97,0.97,0.02,0.04,0.02,0.05
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",8,98,9,8,0.03,0.97,0.97,0.95,0.96,0.96,0.96,0.98,0.98,0.98,0.75
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",9,76,7,6,0.04,0.96,0.98,0.99,0.97,0.95,0.94,0.97,0.76,0.5,0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",10,66,6,6,0.02,0.97,0.97,0.98,0.97,0.96,0.97,0.71,0.5,0.5,0.5
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",11,40,4,0,0.25,0.75,0.75,0.76,0.77,0.5,0.5,0.5,0.27,0.28,0.25
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",12,54,5,4,0.02,0.95,0.97,0.99,0.96,0.73,0.72,0.5,0.5,0.5,0.25
"92e638656e7e8d06b3760f6451569ef70818425de619be2bb98e920646e56166",13,20,2,0,0.26,0.26,0.26,0.24,0.5,0.73,0.5,0.5,0.5,0.5,0.51
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",1,94,9,4,0,0,0.26,0.27,0.26,0.59,0.66,0.72,0.71,0.66,0.55
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",2,72,7,2,0,0,0,0.21,0.28,0.34,0.48,0.47,0.42,0.32,0.24
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",3,71,7,1,0.21,0.32,0.38,0.42,0.45,0.45,0.39,0.35,0.28,0.2,0.12
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",4,102,10,2,0.34,0.37,0.41,0.44,0.41,0.4,0.36,0.31,0.25,0.16,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",5,64,6,4,0.17,0.23,0.27,0.32,0.38,0.45,0.52,0.51,0.47,0.41,0.31
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",6,90,9,0,0.78,0.67,0.52,0.41,0.32,0.2,0.16,0,0,0,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",7,101,10,1,0,0.24,0.28,0.35,0.31,0,0,0,0,0,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",8,42,4,2,0.23,0.29,0.36,0.44,0.54,0.55,0.56,0.41,0.28,0,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",9,41,4,1,0.07,0.21,0.28,0.27,0.27,0.24,0.22,0.14,0.09,0.08,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",10,60,6,0,0.22,0.26,0.26,0.27,0.23,0,0,0,0,0,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",11,1010,10,10,0,0,0,0,0,0,0,0,0,0,0.99
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",12,40,4,0,0.15,0.3,0.34,0.39,0.34,0.28,0.22,0,0,0,0
"caef5fd6d26f6a3961aa1cde858f0660476555158df9cc4794f989e1707a9a03",13,50,5,0,0.11,0.27,0.3,0.3,0.26,0.17,0,0,0,0,0
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",1,50,5,0,0.5,0.5,0.5,0.29,0.28,0.29,0.04,0.06,0.02,0.02,0.08
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",2,82,8,2,0,0.04,0.5,0.5,0.5,0.02,0.02,0.03,0.05,0.05,0.01
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",3,41,4,1,0.03,0.24,0.5,0.5,0.5,0.5,0.5,0.22,0.09,0.07,0.04
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",4,96,9,6,0.05,0.05,0.05,0.05,0.04,0.03,0.5,0.26,0.02,0.02,0.06
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",5,75,7,5,0.06,0.02,0.05,0.05,0.09,0.5,0.5,0.5,0.18,0,0.04
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",6,60,6,0,0.5,0.5,0.5,0.5,0.5,0.07,0.04,0.04,0.02,0.04,0.02
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",7,52,5,2,0.06,0.04,0.5,0.5,0.5,0.49,0.44,0.22,0.06,0.05,0.02
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",8,42,4,2,0,0.04,0.23,0.5,0.5,0.5,0.5,0.24,0.27,0.03,0
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",9,101,10,1,0.07,0.96,0.04,0.06,0.05,0.02,0.04,0.04,0.02,0.01,0.03
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",10,85,8,5,0.08,0.06,0.07,0.05,0.05,0.5,0.5,0.2,0.02,0.05,0.01
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",11,76,7,6,0.01,0.02,0.07,0.07,0.08,0.07,0.5,0.5,0.5,0.32,0.07
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",12,61,6,1,0.06,0.5,0.5,0.5,0.5,0.2,0.06,0.05,0.07,0.09,0.08
"bf33ad2929359d81a1b370eb85c75d45c0eafbbdc3ba423a1a967220103faffe",13,99,9,9,0.04,0.06,0.06,0.05,0.05,0.07,0.08,0.09,0.01,0.5,0.73
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",1,108,10,8,0,0,0,0,0,0,0,0,0.83,0.84,0.88
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",2,74,7,4,0.99,0.99,0.99,0.99,0.99,0.83,0.71,0.7,0.59,0.42,0.38
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",3,10,1,0,0.5,0.49,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",4,30,3,0,0.2,0.25,0.33,0.26,0.26,0.26,0.19,0.15,0,0,0
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",5,101,10,1,0,0.99,0,0,0,0,0,0,0,0,0
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",6,22,2,2,0,0,0.99,0.93,0.87,0.78,0.66,0.56,0.41,0.31,0.23
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",7,81,8,1,0,0,0.13,0.21,0.18,0.21,0.25,0.31,0.29,0.31,0.38
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",8,97,9,7,0,0,0,0,0,0,0,0,0.41,0.33,0.28
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",9,85,8,5,0,0,0,0,0,0.57,0.62,0.56,0.5,0.5,0.5
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",10,71,7,1,0,0.67,0.33,0.08,0,0,0,0,0,0,0
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",11,31,3,1,0,0,0,0.26,0.37,0.27,0.26,0.18,0.5,0,0
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",12,108,10,8,0,0,0,0,0,0,0,0,0.99,0,0
"73aadc730dc11bdcd2ff3893f0af810c289feef8ccf351aec6d391109067fb49",13,64,6,4,0,0,0,0,0.27,0.42,0.59,0.48,0.37,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",1,76,7,6,0,0.99,0.99,0.99,0.99,0.99,0.99,0.74,0.49,0.19,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",2,72,7,2,0,0.99,0.99,0.7,0.4,0.19,0,0,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",3,96,9,6,0,0.99,0.99,0.99,0.99,0.99,0.99,0.48,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",4,62,6,2,0,0.99,0.99,0.82,0.65,0.44,0.22,0,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",5,30,3,0,0.52,0.5,0.5,0.5,0.5,0.41,0.32,0.17,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",6,108,10,8,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",7,97,9,7,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.5,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",8,63,6,3,0,0.99,0.99,0.99,0.8,0.66,0.5,0.22,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",9,77,7,7,0,0.96,0.99,0.99,0.99,0.99,0.99,0.99,0.8,0.68,0.5
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",10,99,9,9,0,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.8
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",11,92,9,2,0,0.99,0.99,0.49,0,0,0,0,0,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",12,31,3,1,0,0.99,0.76,0.65,0.5,0.42,0.33,0.27,0.18,0,0
"5315c1a81f8ebe7584a87e8d2cfe64d541b7bc033b490d2ec0686167a43858dd",13,83,8,3,0,0.99,0.99,0.99,0.66,0.37,0,0,0,0,0
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",1,76,7,6,0.74,0.72,0.72,0.72,0.04,0.06,0.07,0.05,0.04,0.04,0.04
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",2,33,3,3,0.63,0.75,0.76,0.74,0.74,0.72,0.72,0.7,0.04,0.03,0.05
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",3,97,9,7,0.78,0.75,0.04,0.03,0.02,0.04,0.05,0.03,0.03,0.03,0.02
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",4,30,3,0,0.72,0.72,0.73,0.73,0.73,0.74,0.72,0.74,0,0.03,0.04
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",5,74,7,4,0.03,0.03,0.03,0.04,0.98,0.77,0.77,0.75,0.05,0.04,0.04
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",6,96,9,6,0.03,0.04,0.06,0.05,0.04,0.04,0.04,0.98,0.74,0.04,0.03
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",7,43,4,3,0.04,0.04,0.04,0.95,0.73,0.73,0.73,0.72,0.76,0.75,0.05
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",8,11,1,1,0.06,0.98,0.73,0.71,0.75,0.73,0.74,0.68,0.68,0.68,0.69
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",9,55,5,5,0.02,0.08,0.05,0.07,0.08,0.99,0.72,0.75,0.71,0.74,0.76
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",10,104,10,4,0.05,0.06,0.04,0.03,0.97,0.05,0.04,0.04,0.04,0.05,0.03
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",11,61,6,1,0.04,0.95,0.73,0.74,0.7,0.68,0.04,0.04,0.05,0.04,0.04
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",12,109,10,9,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.05,0.99,0.04
"4c8e1fd30d1e6afd8b9a7fc9e63c742aa7c4a074f24af0dbbb59bdf3f243ff6d",13,65,6,5,0.04,0.03,0.04,0.01,0.05,0.98,0.75,0.75,0.72,0.74,0.01
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",1,96,9,6,0,0,0,0,0,0,0.55,0.75,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",2,97,9,7,0,0,0,0,0,0,0,0.58,0.74,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",3,100,10,0,0.99,0,0,0,0,0,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",4,11,1,1,0.02,0.5,0.58,0.63,0.65,0.65,0.55,0.5,0.33,0.19,0.11
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",5,103,10,3,0,0,0,0.99,0,0,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",6,105,10,5,0,0,0.02,0,0,0.99,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",7,101,10,1,0,0.99,0,0,0,0,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",8,54,5,4,0,0,0,0,0.28,0.45,0.7,0.61,0.41,0.27,0.11
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",9,1010,10,10,0,0,0,0,0,0,0,0,0,0,0.99
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",10,85,8,5,0,0,0,0,0,0.19,0.4,0.55,0.44,0.26,0.12
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",11,94,9,4,0,0,0,0,0.59,0.73,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",12,105,10,5,0,0,0,0,0,0.99,0,0,0,0,0
"f467bcf9a0c7f2877798853b356fc39da3949b0aa6bd89026fc20c6a45ef5783",13,66,6,6,0,0,0,0,0,0,0.2,0.36,0.58,0.66,0.5
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",1,52,5,2,0.5,0.5,0.5,0.5,0.5,0.75,0.04,0.05,0.05,0.03,0.02
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",2,105,10,5,0.95,0.04,0.05,0.05,0.06,0.07,0.09,0.06,0.04,0.02,0.03
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",3,74,7,4,0.5,0.73,0.5,0.5,0.05,0.03,0.02,0.03,0.05,0.05,0.04
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",4,43,4,3,0.5,0.5,0.67,0.5,0.5,0.5,0.5,0.03,0.05,0.05,0.05
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",5,70,7,0,0.72,0.5,0.5,0.5,0.03,0.05,0.03,0.05,0.07,0.06,0.06
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",6,64,6,4,0.5,0.64,0.5,0.5,0.5,0.08,0.04,0.03,0.04,0.05,0.02
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",7,41,4,1,0.5,0.5,0.5,0.5,0.66,0.5,0.5,0.04,0.01,0.04,0.04
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",8,73,7,3,0.5,0.5,0.72,0.5,0.04,0.03,0.03,0.03,0.05,0.04,0.02
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",9,106,10,6,0.95,0.03,0.03,0.05,0.02,0.04,0.02,0.02,0.01,0.01,0.02
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",10,80,8,0,0.7,0.5,0.5,0.04,0.04,0.03,0.05,0.05,0.03,0.05,0.06
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",11,75,7,5,0.69,0.5,0.5,0.5,0.06,0.03,0.03,0.02,0.05,0.03,0.05
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",12,103,10,3,0.94,0.07,0.05,0.04,0.03,0.06,0.06,0.06,0.05,0.02,0.06
"8570ecefb02ffa308b4bb564573d0376afd7b97e3815eaa305bd0f48d39f801b",13,93,9,3,0.51,0.7,0.02,0.04,0.05,0.05,0.05,0.06,0.03,0.05,0.04
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",1,85,8,5,0.06,0.74,0.98,0,0,0,0,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",2,102,10,2,0,0,0.99,0,0,0,0,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",3,41,4,1,0,0.99,0.74,0.73,0.69,0.53,0.29,0.29,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",4,60,6,0,0.03,0.94,0.95,0.5,0.29,0,0,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",5,40,4,0,0,0.99,0.99,0.73,0.5,0.26,0.21,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",6,61,6,1,0,0.8,0.56,0.23,0.23,0,0.01,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",7,76,7,6,0,0.81,0.45,0.21,0,0,0,0,0,0,0.03
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",8,93,9,3,0,0.74,0,0,0,0,0,0,0,0,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",9,107,10,7,0,0.99,0.99,0.99,0.99,0.99,0.99,0.97,0.2,0.22,0.26
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",10,75,7,5,0,0.72,0.27,0.24,0,0,0,0,0,0.05,0
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",11,98,9,8,0,0.76,0,0,0,0,0,0.04,0.06,0.04,0.05
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",12,88,8,8,0.04,0.72,0.46,0,0.05,0.04,0.04,0.04,0.01,0.04,0.03
"422ead7b38f50e2324684f4bd4dbb51865b435012f4deaff4714b810a4882556",13,72,7,2,0.11,0.69,0.68,0.22,0.01,0.04,0.01,0.02,0.02,0.01,0.06
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",1,63,6,3,0,0,0,0.99,0.74,0.74,0.72,0.7,0,0,0.03
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",2,76,7,6,0,0,0,0.03,0.01,0.03,0.99,0.5,0.5,0.49,0.03
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",3,91,9,1,0,0.99,0.75,0,0,0,0.03,0.03,0.04,0.04,0.05
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",4,83,8,3,0,0,0,0.99,0.72,0.68,0.03,0,0,0,0
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",5,21,2,1,0,0.99,0.78,0.78,0.77,0.5,0.5,0.5,0.5,0.5,0.03
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",6,75,7,5,0.01,0.01,0.02,0.04,0,0.99,0.5,0.5,0.5,0,0
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",7,43,4,3,0.04,0.02,0.04,0.99,0.5,0.5,0.5,0.5,0.5,0.5,0.01
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",8,96,9,6,0.03,0.05,0.04,0.03,0.01,0.01,0.97,0.5,0.03,0.01,0.01
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",9,53,5,3,0.03,0,0.04,0.97,0.5,0.5,0.5,0.5,0.47,0.04,0.01
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",10,44,4,4,0.01,0.03,0.06,0.03,0.99,0.5,0.5,0.5,0.5,0.5,0.5
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",11,84,8,4,0.02,0.04,0.04,0.05,0.99,0.5,0.5,0.03,0.01,0.05,0.04
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",12,86,8,6,0.04,0.04,0.03,0.03,0.04,0.99,0.5,0.5,0.5,0.04,0.04
"6457073c8c23d55dbd9564f1122ee4ca77805f261aa8485f889e8d9c4382ba44",13,87,8,7,0.02,0.04,0.04,0.04,0.04,0.01,0.04,0.98,0.5,0.5,0.01
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",1,31,3,1,0,0,0.23,0.94,0.91,0.72,0.27,0.26,0,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",2,65,6,5,0,0,0,0,0,0.29,0.3,0.31,0.66,0.67,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",3,103,10,3,0,0,0,0.99,0,0,0,0,0,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",4,42,4,2,0,0,0.32,0.3,0.71,0.75,0.7,0.29,0.28,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",5,77,7,7,0,0,0,0,0,0,0,0.28,0.67,0.66,0.29
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",6,80,8,0,0.79,0.78,0.72,0,0,0,0,0,0,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",7,43,4,3,0,0,0,0.29,0.33,0.74,0.78,0.74,0.3,0.04,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",8,64,6,4,0,0,0,0,0.23,0.3,0.63,0.67,0.26,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",9,52,5,2,0,0,0.26,0.24,0.7,0.75,0.7,0.31,0.02,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",10,60,6,0,0.71,0.75,0.68,0.2,0.22,0,0,0,0,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",11,96,9,6,0,0,0,0.02,0,0,0.25,0.69,0,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",12,108,10,8,0,0,0,0,0,0,0,0,0.99,0,0
"1eaaecd7a0c04305fa37ba1f68af2c08e1a9ac7c0d90343e0e94ca09ff54f777",13,61,6,1,0,0.67,0.75,0.71,0.24,0.28,0,0,0,0,0
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",1,50,5,0,0.62,0.63,0.56,0.45,0.38,0.25,0.03,0.02,0,0,0
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",2,74,7,4,0,0,0,0,0.5,0.66,0.67,0.62,0,0.02,0.02
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",3,51,5,1,0,0.5,0.5,0.41,0.34,0.28,0.17,0.01,0.01,0.02,0.03
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",4,66,6,6,0.02,0,0,0.02,0.02,0.02,0.5,0.67,0.66,0.5,0.5
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",5,64,6,4,0.03,0.04,0.04,0.03,0.42,0.5,0.64,0.5,0.41,0.02,0.03
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",6,105,10,5,0.03,0.03,0.03,0,0,0.5,0.62,0.63,0.5,0.37,0.23
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",7,22,2,2,0.05,0.03,0.37,0.5,0.59,0.63,0.6,0.5,0.38,0.37,0.24
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",8,84,8,4,0.02,0.02,0.02,0.02,0.41,0.5,0.4,0.04,0.02,0.02,0.03
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",9,95,9,5,0.05,0.02,0.03,0.02,0.02,0.5,0.5,0.03,0.02,0.01,0.04
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",10,77,7,7,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.38,0.5,0.58,0.37
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",11,10,1,0,0.28,0.35,0.39,0.5,0.5,0.59,0.5,0.41,0.33,0.27,0
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",12,11,1,1,0.02,0.22,0.44,0.5,0.62,0.59,0.5,0.4,0.34,0.26,0.21
"26b06e7638afc51b390a17025f9112f7651452867bfebbf81a607802323dff07",13,85,8,5,0.01,0.03,0.02,0.01,0.01,0.38,0.5,0.33,0.02,0.01,0.04
"65c2b9d92890f947b2c6640dbdd834e7ba380c4fa9222ca49eb0f1a814c02ca1",1,42,4,2,0.23,0.34,0.38,0.7,0.59,0.46,0.2,0.13,0.11,0,0
"65c2b9d92890f947b2c6640dbdd834e7ba380c4fa9222ca49eb0f1a814c02ca1",2,95,9,5,0,0,0,0,0,0.46,0.46,0.3,0,0,0
"65c2b9d92890f947b2c6640dbdd834e7ba380c4fa9222ca49eb0f1a814c02ca1",3,70,7,0,0.51,0.62,0.66,0.59,0,0,0,0.01,0,0,0
"65c2b9d92890f947b2c6640dbdd834e7ba380c4fa9222ca49eb0f1a814c02ca1",4,99,9,9,0,0,0,0,0,0,0,0,0,0.74,0.79
"65c2b9d92890f947b2c6640dbdd834e7ba380c4fa9222ca49eb0f1a814c02ca1",5,72,7,2,0,0,0.21,0.38,0.35,0.23,0,0,0,0,0
